date,Bike,Trip Duration,Gender,year,month,day,age,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT06,WT08,Male,Female,Unknown
2016-05-23,755,513.6768,0.1907,2016.0,5.0,23.0,39.0901,2.46,0.02,0.0,0.0,67.0,78.0,56.0,180.0,170.0,8.9,16.1,0.0,0.0,0.0,0.0,0.0,1.0,607,146.0,2.0
2016-05-24,656,564.4482,0.189,2016.0,5.0,24.0,39.0838,2.01,0.18,0.0,0.0,65.5,73.0,58.0,20.0,30.0,8.9,14.1,1.0,0.0,0.0,0.0,0.0,1.0,528,126.0,2.0
2016-05-25,820,728.5683,0.1939,2016.0,5.0,25.0,39.622,4.25,0.0,0.0,0.0,74.5,88.0,61.0,240.0,250.0,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,655,162.0,3.0
2016-05-26,775,604.431,0.209,2016.0,5.0,26.0,39.0542,3.58,0.0,0.0,0.0,79.5,90.0,69.0,180.0,190.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,609,164.0,2.0
2016-05-27,703,566.8037,0.2091,2016.0,5.0,27.0,38.2518,3.8,0.0,0.0,0.0,80.0,87.0,73.0,160.0,250.0,13.0,19.9,0.0,0.0,0.0,0.0,0.0,1.0,554,148.0,1.0
2016-05-28,452,701.4668,0.2367,2016.0,5.0,28.0,38.7478,4.47,0.0,0.0,0.0,81.5,92.0,71.0,230.0,240.0,12.1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,339,110.0,3.0
2016-05-29,398,1049.4975,0.201,2016.0,5.0,29.0,38.3568,4.92,0.0,0.0,0.0,78.5,87.0,70.0,170.0,170.0,13.0,23.9,1.0,0.0,0.0,0.0,0.0,0.0,314,82.0,2.0
2016-05-30,422,914.1517,0.2156,2016.0,5.0,30.0,37.1114,3.13,1.65,0.0,0.0,75.0,82.0,68.0,240.0,330.0,12.1,30.0,1.0,0.0,0.0,0.0,0.0,1.0,325,94.0,3.0
2016-05-31,788,570.8211,0.2107,2016.0,5.0,31.0,39.3299,3.13,0.0,0.0,0.0,78.0,85.0,71.0,70.0,210.0,12.1,19.9,1.0,0.0,0.0,0.0,0.0,1.0,608,173.0,7.0
2016-06-01,807,554.7732,0.2032,2016.0,6.0,1.0,38.4461,6.04,0.0,0.0,0.0,74.5,83.0,66.0,60.0,60.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,639,166.0,2.0
2016-06-02,797,712.4028,0.2045,2016.0,6.0,2.0,39.4994,4.7,0.0,0.0,0.0,70.0,78.0,62.0,60.0,50.0,12.1,16.1,0.0,0.0,0.0,0.0,0.0,1.0,634,163.0,0.0
2016-06-03,588,522.0374,0.182,2016.0,6.0,3.0,38.8163,1.34,0.04,0.0,0.0,66.5,70.0,63.0,90.0,140.0,8.1,10.1,1.0,0.0,0.0,0.0,0.0,1.0,481,107.0,0.0
2016-06-04,466,793.8841,0.2275,2016.0,6.0,4.0,42.2082,2.46,0.4,0.0,0.0,74.5,83.0,66.0,160.0,180.0,8.9,13.0,1.0,0.0,0.0,0.0,0.0,1.0,348,112.0,6.0
2016-06-05,370,1944.1027,0.2486,2016.0,6.0,5.0,38.3108,3.36,0.91,0.0,0.0,68.0,71.0,65.0,280.0,270.0,18.1,38.0,1.0,0.0,0.0,0.0,0.0,0.0,268,97.0,5.0
2016-06-06,765,692.4458,0.2078,2016.0,6.0,6.0,38.9438,5.59,0.0,0.0,0.0,74.0,83.0,65.0,250.0,290.0,13.0,21.9,1.0,0.0,0.0,0.0,0.0,1.0,600,162.0,3.0
2016-06-07,824,639.642,0.2027,2016.0,6.0,7.0,38.71,5.14,0.0,0.0,0.0,74.5,85.0,64.0,310.0,300.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,649,171.0,4.0
2016-06-08,681,590.4523,0.1968,2016.0,6.0,8.0,37.8517,7.61,0.45,0.0,0.0,59.5,67.0,52.0,290.0,280.0,17.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,541,137.0,3.0
2016-06-09,776,564.817,0.2242,2016.0,6.0,9.0,38.5322,8.95,0.0,0.0,0.0,62.5,71.0,54.0,290.0,280.0,21.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,592,179.0,5.0
2016-06-10,791,674.0013,0.2035,2016.0,6.0,10.0,38.6688,5.37,0.0,0.0,0.0,67.0,77.0,57.0,300.0,310.0,14.1,23.9,0.0,0.0,0.0,0.0,0.0,1.0,620,166.0,5.0
2016-06-11,511,788.6125,0.2798,2016.0,6.0,11.0,38.5734,3.36,0.0,0.0,0.0,73.5,88.0,59.0,270.0,270.0,15.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,368,143.0,0.0
2016-06-12,508,818.2441,0.2835,2016.0,6.0,12.0,37.9567,8.05,0.0,0.0,0.0,72.5,83.0,62.0,290.0,290.0,21.0,36.0,0.0,0.0,0.0,0.0,0.0,1.0,364,144.0,0.0
2016-06-13,780,555.7872,0.1897,2016.0,6.0,13.0,38.8513,7.38,0.0,0.0,0.0,65.5,74.0,57.0,280.0,320.0,14.1,27.1,0.0,0.0,0.0,0.0,0.0,0.0,626,151.0,3.0
2016-06-14,813,589.4982,0.187,2016.0,6.0,14.0,38.7257,4.25,0.0,0.0,0.0,68.5,79.0,58.0,20.0,290.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,655,155.0,3.0
2016-06-15,831,567.1384,0.219,2016.0,6.0,15.0,38.3201,2.46,0.0,0.0,0.0,73.5,85.0,62.0,260.0,250.0,12.1,18.1,0.0,0.0,0.0,0.0,0.0,1.0,639,187.0,5.0
2016-06-16,760,570.8421,0.1947,2016.0,6.0,16.0,40.6474,1.79,0.22,0.0,0.0,69.5,74.0,65.0,150.0,20.0,8.1,16.1,1.0,0.0,0.0,0.0,0.0,1.0,604,152.0,4.0
2016-06-17,829,653.0338,0.193,2016.0,6.0,17.0,38.7431,4.7,0.0,0.0,0.0,70.5,78.0,63.0,70.0,180.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,661,164.0,4.0
2016-06-18,524,786.2481,0.2462,2016.0,6.0,18.0,38.1756,2.68,0.0,0.0,0.0,74.0,87.0,61.0,160.0,160.0,8.9,16.1,0.0,0.0,0.0,0.0,0.0,0.0,385,134.0,5.0
2016-06-19,573,1165.1815,0.2024,2016.0,6.0,19.0,55.0785,2.91,0.0,0.0,0.0,77.0,88.0,66.0,170.0,170.0,12.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,435,127.0,11.0
2016-06-20,859,597.4203,0.2247,2016.0,6.0,20.0,42.936,3.13,0.0,0.0,0.0,74.0,84.0,64.0,160.0,170.0,12.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,652,200.0,7.0
2016-06-21,853,614.0352,0.2333,2016.0,6.0,21.0,38.5592,4.92,0.0,0.0,0.0,79.5,87.0,72.0,300.0,300.0,15.0,27.1,0.0,0.0,0.0,0.0,0.0,1.0,652,200.0,1.0
2016-06-22,916,576.5622,0.1867,2016.0,6.0,22.0,44.9924,4.03,0.0,0.0,0.0,77.0,86.0,68.0,290.0,270.0,17.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,727,180.0,9.0
2016-06-23,893,643.2464,0.1904,2016.0,6.0,23.0,47.5834,2.01,0.0,0.0,0.0,76.0,83.0,69.0,70.0,60.0,8.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,701,181.0,11.0
2016-06-24,889,665.7255,0.2205,2016.0,6.0,24.0,40.5084,6.26,0.0,0.0,0.0,75.5,84.0,67.0,60.0,40.0,15.0,21.9,0.0,0.0,0.0,0.0,0.0,1.0,683,201.0,5.0
2016-06-25,637,818.7206,0.2308,2016.0,6.0,25.0,49.9042,3.58,0.0,0.0,0.0,75.0,86.0,64.0,170.0,160.0,8.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,476,154.0,7.0
2016-06-26,554,772.4134,0.2599,2016.0,6.0,26.0,49.1426,2.46,0.0,0.0,0.0,77.0,87.0,67.0,160.0,170.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,402,148.0,4.0
2016-06-27,788,651.0444,0.198,2016.0,6.0,27.0,54.0152,4.92,0.45,0.0,0.0,75.0,83.0,67.0,160.0,190.0,12.1,21.9,1.0,0.0,0.0,0.0,0.0,0.0,612,166.0,10.0
2016-06-28,811,541.8138,0.1739,2016.0,6.0,28.0,46.0555,3.58,0.12,0.0,0.0,72.0,76.0,68.0,160.0,170.0,12.1,17.0,1.0,0.0,0.0,0.0,0.0,1.0,660,146.0,5.0
2016-06-29,865,571.896,0.163,2016.0,6.0,29.0,52.2197,2.24,0.01,0.0,0.0,75.0,83.0,67.0,270.0,250.0,10.1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,704,151.0,10.0
2016-06-30,824,845.284,0.1954,2016.0,6.0,30.0,53.4029,2.91,0.0,0.0,0.0,76.0,85.0,67.0,160.0,250.0,8.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,641,172.0,11.0
2016-07-01,682,557.6877,0.1818,2016.0,7.0,1.0,56.7625,3.36,0.83,0.0,0.0,72.5,79.0,66.0,170.0,160.0,13.0,21.9,1.0,0.0,0.0,0.0,0.0,1.0,536,135.0,11.0
2016-07-02,481,845.4449,0.2744,2016.0,7.0,2.0,50.4345,5.37,0.0,0.0,0.0,69.5,76.0,63.0,310.0,290.0,13.0,23.9,1.0,0.0,0.0,0.0,0.0,0.0,337,138.0,6.0
2016-07-03,452,1048.4204,0.2146,2016.0,7.0,3.0,46.8385,3.13,0.0,0.0,0.0,71.0,78.0,64.0,250.0,270.0,8.9,16.1,0.0,0.0,0.0,0.0,0.0,0.0,347,101.0,4.0
2016-07-04,501,873.0679,0.2315,2016.0,7.0,4.0,61.5848,3.13,0.49,0.0,0.0,75.0,84.0,66.0,260.0,250.0,12.1,21.0,1.0,0.0,0.0,0.0,0.0,0.0,373,122.0,6.0
2016-07-05,781,646.9603,0.1908,2016.0,7.0,5.0,50.6991,2.91,0.66,0.0,0.0,77.5,86.0,69.0,280.0,280.0,12.1,16.1,1.0,0.0,0.0,0.0,0.0,0.0,620,155.0,6.0
2016-07-06,836,542.4964,0.1818,2016.0,7.0,6.0,48.3876,2.46,0.0,0.0,0.0,83.0,91.0,75.0,170.0,180.0,8.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,674,157.0,5.0
2016-07-07,829,633.5115,0.2051,2016.0,7.0,7.0,50.6405,2.01,0.04,0.0,0.0,83.0,89.0,77.0,260.0,170.0,8.9,18.1,1.0,0.0,0.0,0.0,0.0,1.0,649,175.0,5.0
2016-07-08,756,567.8479,0.1839,2016.0,7.0,8.0,46.2646,5.37,0.08,0.0,0.0,76.5,86.0,67.0,60.0,60.0,13.0,18.1,1.0,0.0,0.0,0.0,0.0,1.0,607,144.0,5.0
2016-07-09,526,795.173,0.2186,2016.0,7.0,9.0,49.1141,4.03,0.53,0.0,0.0,68.5,72.0,65.0,150.0,140.0,10.1,16.1,1.0,0.0,0.0,0.0,0.0,1.0,401,120.0,5.0
2016-07-10,600,913.94,0.24,2016.0,7.0,10.0,54.4967,4.25,0.0,0.0,0.0,73.0,80.0,66.0,290.0,290.0,12.1,21.9,1.0,0.0,0.0,0.0,0.0,0.0,440,152.0,8.0
2016-07-11,789,621.4588,0.1901,2016.0,7.0,11.0,46.2953,3.36,0.0,0.0,0.0,73.0,81.0,65.0,60.0,50.0,10.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,629,155.0,5.0
2016-07-12,923,641.3879,0.1993,2016.0,7.0,12.0,48.7725,4.25,0.0,0.0,0.0,75.0,82.0,68.0,170.0,170.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,723,192.0,8.0
2016-07-13,899,604.0245,0.158,2016.0,7.0,13.0,60.792,4.7,0.0,0.0,0.0,78.0,85.0,71.0,230.0,250.0,10.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,731,155.0,13.0
2016-07-14,863,631.0452,0.1866,2016.0,7.0,14.0,49.4461,2.91,0.62,0.0,0.0,80.5,88.0,73.0,280.0,290.0,19.9,36.0,1.0,0.0,0.0,0.0,0.0,1.0,682,171.0,10.0
2016-07-15,781,647.5301,0.1818,2016.0,7.0,15.0,43.475,4.47,0.0,0.0,0.0,83.5,88.0,79.0,280.0,290.0,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,633,145.0,3.0
2016-07-16,541,761.7431,0.2274,2016.0,7.0,16.0,52.0628,4.25,0.0,0.0,0.0,82.5,90.0,75.0,210.0,210.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,410,127.0,4.0
2016-07-17,578,772.4014,0.2734,2016.0,7.0,17.0,54.5519,2.68,0.0,0.0,0.0,82.0,89.0,75.0,280.0,170.0,10.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,408,164.0,6.0
2016-07-18,738,569.3008,0.1843,2016.0,7.0,18.0,72.9797,5.82,0.35,0.0,0.0,82.5,93.0,72.0,250.0,280.0,13.0,21.9,1.0,0.0,0.0,0.0,0.0,0.0,574,150.0,14.0
2016-07-19,833,603.6855,0.1981,2016.0,7.0,19.0,59.3277,4.92,0.0,0.0,0.0,78.0,83.0,73.0,320.0,320.0,12.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,650,174.0,9.0
2016-07-20,899,614.4494,0.1924,2016.0,7.0,20.0,73.5139,3.13,0.0,0.0,0.0,76.5,85.0,68.0,80.0,80.0,10.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,690,191.0,18.0
2016-07-21,899,562.3382,0.2125,2016.0,7.0,21.0,73.6418,5.14,0.0,0.0,0.0,80.5,90.0,71.0,220.0,240.0,12.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,672,209.0,18.0
2016-07-22,851,716.3584,0.1904,2016.0,7.0,22.0,68.5852,6.49,0.0,0.0,0.0,84.0,94.0,74.0,280.0,240.0,16.1,25.9,0.0,0.0,0.0,0.0,0.0,1.0,659,177.0,15.0
2016-07-23,607,653.9852,0.2389,2016.0,7.0,23.0,53.0033,4.92,0.0,0.0,0.0,88.0,96.0,80.0,290.0,280.0,15.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,442,155.0,10.0
2016-07-24,611,768.9296,0.234,2016.0,7.0,24.0,91.8429,4.03,0.0,0.0,0.0,84.5,94.0,75.0,240.0,240.0,8.9,18.1,0.0,0.0,0.0,0.0,0.0,0.0,422,166.0,23.0
2016-07-25,653,529.3201,0.1685,2016.0,7.0,25.0,54.0781,3.36,1.0,0.0,0.0,83.0,93.0,73.0,60.0,30.0,18.1,31.1,1.0,0.0,0.0,0.0,0.0,0.0,531,116.0,6.0
2016-07-26,955,568.7058,0.2021,2016.0,7.0,26.0,79.7759,4.25,0.0,0.0,0.0,80.5,89.0,72.0,290.0,290.0,12.1,21.9,1.0,0.0,0.0,0.0,0.0,0.0,712,218.0,25.0
2016-07-27,952,543.5483,0.1996,2016.0,7.0,27.0,78.041,2.01,0.0,0.0,0.0,82.5,91.0,74.0,250.0,280.0,8.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,714,214.0,24.0
2016-07-28,872,524.8979,0.1789,2016.0,7.0,28.0,85.9862,3.13,0.0,0.0,0.0,85.0,95.0,75.0,250.0,240.0,13.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,670,179.0,23.0
2016-07-29,709,574.0437,0.1918,2016.0,7.0,29.0,74.7546,4.25,1.09,0.0,0.0,77.0,85.0,69.0,60.0,60.0,13.0,18.1,1.0,0.0,0.0,0.0,0.0,1.0,547,149.0,13.0
2016-07-30,515,660.4699,0.2,2016.0,7.0,30.0,57.9126,3.58,0.25,0.0,0.0,78.5,84.0,73.0,160.0,180.0,10.1,19.9,1.0,0.0,0.0,0.0,0.0,1.0,388,115.0,12.0
2016-07-31,566,807.7951,0.2014,2016.0,7.0,31.0,57.2792,4.25,1.08,0.0,0.0,74.5,78.0,71.0,120.0,120.0,14.1,19.9,1.0,0.0,0.0,0.0,0.0,1.0,432,124.0,10.0
2016-08-01,956,558.7688,0.1778,2016.0,8.0,1.0,65.0858,4.92,0.0,0.0,0.0,74.5,80.0,69.0,60.0,60.0,13.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,756,185.0,15.0
2016-08-02,1056,721.947,0.2017,2016.0,8.0,2.0,59.4081,6.93,0.0,0.0,0.0,73.5,79.0,68.0,70.0,60.0,16.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,819,225.0,12.0
2016-08-03,1151,644.4605,0.2059,2016.0,8.0,3.0,62.7315,2.91,0.0,0.0,0.0,73.0,80.0,66.0,180.0,170.0,8.9,16.1,0.0,0.0,0.0,0.0,0.0,0.0,876,256.0,19.0
2016-08-04,1180,595.6517,0.1881,2016.0,8.0,4.0,73.8881,2.01,0.0,0.0,0.0,74.0,81.0,67.0,250.0,200.0,8.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,906,248.0,26.0
2016-08-05,1131,730.9469,0.1945,2016.0,8.0,5.0,64.6172,3.8,0.0,0.0,0.0,76.0,83.0,69.0,240.0,240.0,10.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,877,237.0,17.0
2016-08-06,733,814.0205,0.2087,2016.0,8.0,6.0,109.9482,5.14,0.05,0.0,0.0,79.5,87.0,72.0,290.0,300.0,14.1,21.9,1.0,0.0,0.0,0.0,0.0,1.0,506,190.0,37.0
2016-08-07,728,827.9657,0.217,2016.0,8.0,7.0,113.0673,4.03,0.0,0.0,0.0,78.0,86.0,70.0,330.0,300.0,10.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,510,188.0,30.0
2016-08-08,1103,547.9311,0.1714,2016.0,8.0,8.0,99.9148,1.34,0.0,0.0,0.0,78.5,86.0,71.0,60.0,30.0,8.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,840,226.0,37.0
2016-08-09,1203,597.059,0.1978,2016.0,8.0,9.0,79.9767,2.68,0.0,0.0,0.0,79.0,87.0,71.0,220.0,200.0,10.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,913,264.0,26.0
2016-08-10,1100,575.8145,0.1818,2016.0,8.0,10.0,81.4809,4.03,0.09,0.0,0.0,80.5,86.0,75.0,260.0,250.0,12.1,19.9,1.0,0.0,0.0,0.0,0.0,1.0,846,227.0,27.0
2016-08-11,1035,581.1594,0.1797,2016.0,8.0,11.0,77.2193,4.47,0.15,0.0,0.0,82.5,91.0,74.0,290.0,280.0,13.0,19.9,1.0,0.0,0.0,0.0,0.0,1.0,803,209.0,23.0
2016-08-12,1021,771.2449,0.1812,2016.0,8.0,12.0,65.7424,5.14,0.32,0.0,0.0,83.0,93.0,73.0,250.0,270.0,13.0,21.9,1.0,0.0,0.0,0.0,0.0,1.0,804,201.0,16.0
2016-08-13,633,662.4645,0.1833,2016.0,8.0,13.0,131.0269,4.03,0.0,0.0,0.0,88.5,96.0,81.0,260.0,170.0,12.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,455,147.0,31.0
2016-08-14,667,639.5667,0.1889,2016.0,8.0,14.0,114.4993,3.8,0.06,0.0,0.0,86.0,94.0,78.0,280.0,250.0,12.1,21.9,1.0,0.0,0.0,0.0,0.0,1.0,489,152.0,26.0
2016-08-15,1164,560.1564,0.1976,2016.0,8.0,15.0,84.5533,2.91,0.0,0.0,0.0,84.5,92.0,77.0,290.0,290.0,8.9,14.1,0.0,0.0,0.0,0.0,0.0,0.0,872,261.0,31.0
2016-08-16,1036,498.3542,0.166,2016.0,8.0,16.0,94.2375,4.03,0.11,0.0,0.0,82.5,87.0,78.0,230.0,250.0,13.0,23.9,1.0,0.0,0.0,0.0,0.0,1.0,794,207.0,35.0
2016-08-17,1188,653.4318,0.1877,2016.0,8.0,17.0,87.2146,5.37,0.01,0.0,0.0,81.0,85.0,77.0,240.0,250.0,17.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,895,258.0,35.0
2016-08-18,1146,536.2635,0.178,2016.0,8.0,18.0,114.4738,1.57,0.03,0.0,0.0,78.5,85.0,72.0,50.0,40.0,8.9,13.0,1.0,0.0,0.0,0.0,0.0,0.0,834,258.0,54.0
2016-08-19,1053,733.547,0.1918,2016.0,8.0,19.0,75.8889,2.24,0.01,0.0,0.0,81.0,88.0,74.0,40.0,20.0,12.1,16.1,1.0,0.0,0.0,0.0,0.0,0.0,807,224.0,22.0
2016-08-20,741,737.5169,0.2213,2016.0,8.0,20.0,59.8853,4.7,0.82,0.0,0.0,76.5,83.0,70.0,160.0,160.0,16.1,23.0,1.0,1.0,0.0,0.0,0.0,1.0,557,174.0,10.0
2016-08-21,529,906.3856,0.225,2016.0,8.0,21.0,67.6389,4.25,0.31,0.0,0.0,79.5,86.0,73.0,200.0,180.0,12.1,21.0,1.0,0.0,0.0,0.0,0.0,1.0,390,129.0,10.0
2016-08-22,1110,631.945,0.1685,2016.0,8.0,22.0,99.5622,5.82,0.0,0.0,0.0,72.0,79.0,65.0,310.0,300.0,14.1,29.1,0.0,0.0,0.0,0.0,0.0,0.0,847,225.0,38.0
2016-08-23,1094,499.8592,0.1901,2016.0,8.0,23.0,72.9671,1.79,0.0,0.0,0.0,71.5,82.0,61.0,290.0,250.0,8.9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,848,227.0,19.0
2016-08-24,1135,521.3225,0.2026,2016.0,8.0,24.0,69.7013,0.0,0.0,0.0,0.0,78.0,88.0,68.0,280.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859,253.0,23.0
2016-08-25,1146,503.4668,0.1955,2016.0,8.0,25.0,93.9363,0.0,0.01,0.0,0.0,77.5,86.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852,259.0,35.0
2016-08-26,1198,559.7371,0.1861,2016.0,8.0,26.0,76.7571,0.0,0.0,0.0,0.0,82.5,90.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917,252.0,29.0
2016-08-27,861,677.7189,0.1696,2016.0,8.0,27.0,113.3949,2.68,0.0,0.0,0.0,81.0,89.0,73.0,180.0,170.0,10.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,623,192.0,46.0
2016-08-28,844,752.3519,0.1967,2016.0,8.0,28.0,117.4822,2.46,0.0,0.0,0.0,80.5,89.0,72.0,99.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604,203.0,37.0
2016-08-29,1109,637.2949,0.1912,2016.0,8.0,29.0,83.5176,5.37,0.0,0.0,0.0,82.5,91.0,74.0,50.0,10.0,10.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,833,244.0,32.0
2016-08-30,1190,518.2647,0.1714,2016.0,8.0,30.0,104.9504,3.13,0.0,0.0,0.0,77.5,86.0,69.0,60.0,70.0,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,892,251.0,47.0
2016-08-31,1145,502.6349,0.186,2016.0,8.0,31.0,88.9764,3.36,0.0,0.0,0.0,81.5,89.0,74.0,230.0,240.0,8.9,17.0,0.0,0.0,0.0,0.0,0.0,1.0,856,251.0,38.0
2016-09-01,885,483.6881,0.2023,2016.0,9.0,1.0,67.6927,1.79,0.5,0.0,0.0,74.0,79.0,69.0,350.0,340.0,10.1,16.1,1.0,0.0,0.0,0.0,0.0,1.0,676,194.0,15.0
2016-09-02,1130,601.3611,0.1894,2016.0,9.0,2.0,94.5195,6.04,0.0,0.0,0.0,73.5,81.0,66.0,50.0,30.0,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,834,255.0,41.0
2016-09-03,653,2508.9632,0.2159,2016.0,9.0,3.0,119.66,6.71,0.0,0.0,0.0,70.5,75.0,66.0,60.0,50.0,15.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,454,170.0,29.0
2016-09-04,656,888.7149,0.2271,2016.0,9.0,4.0,82.7759,6.71,0.0,0.0,0.0,72.5,80.0,65.0,60.0,50.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,475,165.0,16.0
2016-09-05,705,792.8113,0.1617,2016.0,9.0,5.0,119.2411,7.61,0.0,0.0,0.0,74.5,84.0,65.0,30.0,20.0,16.1,27.1,0.0,0.0,0.0,0.0,0.0,0.0,521,149.0,35.0
2016-09-06,1188,578.4773,0.1995,2016.0,9.0,6.0,80.0749,9.62,0.0,0.0,0.0,75.5,80.0,71.0,60.0,60.0,18.1,30.0,1.0,0.0,0.0,0.0,0.0,1.0,893,266.0,29.0
2016-09-07,1253,567.3081,0.2115,2016.0,9.0,7.0,82.4765,6.49,0.0,0.0,0.0,78.0,85.0,71.0,70.0,30.0,14.1,21.9,1.0,0.0,0.0,0.0,0.0,1.0,922,298.0,33.0
2016-09-08,1235,517.9206,0.1919,2016.0,9.0,8.0,102.83,2.68,0.0,0.0,0.0,80.0,89.0,71.0,260.0,250.0,10.1,19.0,1.0,0.0,0.0,0.0,0.0,1.0,908,282.0,45.0
2016-09-09,1198,498.4958,0.2095,2016.0,9.0,9.0,70.0676,3.8,0.22,0.0,0.0,83.0,91.0,75.0,280.0,280.0,10.1,17.0,1.0,0.0,0.0,0.0,0.0,1.0,903,273.0,22.0
2016-09-10,854,699.0515,0.2377,2016.0,9.0,10.0,95.3419,4.03,0.0,0.0,0.0,82.0,90.0,74.0,220.0,210.0,10.1,21.0,1.0,0.0,0.0,0.0,0.0,1.0,593,232.0,29.0
2016-09-11,769,2565.935,0.2094,2016.0,9.0,11.0,91.8114,5.82,0.0,0.0,0.0,75.0,83.0,67.0,310.0,280.0,16.1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,554,188.0,27.0
2016-09-12,1221,780.3628,0.19,2016.0,9.0,12.0,104.6314,4.25,0.0,0.0,0.0,70.0,78.0,62.0,60.0,200.0,8.9,16.1,0.0,0.0,0.0,0.0,0.0,0.0,897,278.0,46.0
2016-09-13,1353,517.459,0.2188,2016.0,9.0,13.0,77.0976,4.03,0.0,0.0,0.0,73.5,83.0,64.0,220.0,240.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,995,327.0,31.0
2016-09-14,1210,1020.7223,0.1983,2016.0,9.0,14.0,92.7603,4.92,0.56,0.0,0.0,79.0,91.0,67.0,50.0,280.0,15.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,898,276.0,36.0
2016-09-15,1306,522.5827,0.2152,2016.0,9.0,15.0,79.5658,4.92,0.0,0.0,0.0,67.5,74.0,61.0,60.0,40.0,15.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,965,311.0,30.0
2016-09-16,1286,542.7527,0.1944,2016.0,9.0,16.0,87.9852,2.68,0.0,0.0,0.0,67.0,73.0,61.0,160.0,160.0,8.9,17.0,0.0,0.0,0.0,0.0,0.0,0.0,968,284.0,34.0
2016-09-17,853,683.5862,0.197,2016.0,9.0,17.0,96.5569,3.36,0.0,0.0,0.0,68.0,77.0,59.0,160.0,200.0,10.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,621,200.0,32.0
2016-09-18,825,737.7115,0.2206,2016.0,9.0,18.0,78.6752,3.58,0.0,0.0,0.0,76.0,82.0,70.0,250.0,200.0,12.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,595,206.0,24.0
2016-09-19,696,514.2069,0.1408,2016.0,9.0,19.0,94.6537,2.46,0.68,0.0,0.0,72.5,76.0,69.0,280.0,200.0,12.1,18.1,1.0,0.0,0.0,0.0,0.0,0.0,556,119.0,21.0
